,pclass,sex,age,sibsp,parch,height,weight,femur,tibia
268,1.0,1,24.0,1.0,0.0,159.06724395759275,160.50193627061122,41.36236380723019,33.83974914040099
269,1.0,1,28.0,0.0,0.0,154.63731951709704,153.9849017713489,39.00602101973247,31.975302827061046
270,1.0,0,18.0,1.0,0.0,147.8120752935369,148.60651455620206,38.54605413549455,31.05360344112964
271,1.0,1,24.0,1.0,0.0,160.090101803477,159.9700039760756,41.90643712950905,34.27024486678326
272,1.0,0,23.0,1.0,0.0,149.777789715982,150.76799088495392,39.556704224155276,31.88936637584269
273,1.0,1,6.0,0.0,2.0,104.7926357060147,108.68108661967605,12.492891332986549,10.996900549669489
274,1.0,1,45.0,1.0,1.0,162.987880294895,166.7156359817842,43.44780866749735,35.48984860896255
275,1.0,0,40.0,1.0,1.0,148.21572586323958,150.4379208888643,38.753586562076904,31.225223581309347
276,1.0,1,57.0,1.0,0.0,159.97479484472393,156.93241256929127,41.845103640810606,34.22171500198819
277,1.0,0,28.0,1.0,0.0,155.6182659925706,156.0829093475958,42.559519790524725,34.372562071671176
278,1.0,1,32.0,0.0,0.0,161.42990701077733,163.13343816840577,42.619099473817734,34.83413594729686
279,1.0,1,62.0,0.0,0.0,147.5950152005946,149.52894129272912,35.26011446840138,29.011370033920283
280,1.0,1,54.0,1.0,0.0,156.57434387337577,155.01856193137772,40.03635312413605,32.790548768255796
281,1.0,0,43.0,1.0,0.0,156.89829526285203,155.7163534617764,43.21763252588793,34.91679220359355
282,1.0,0,52.0,1.0,0.0,145.4946920199003,146.46836057726279,37.35459743953743,30.06832143703244
283,1.0,1,28.0,0.0,0.0,146.60279144926045,149.62132874919564,34.7323358772662,28.593767444974937
284,1.0,0,62.0,0.0,0.0,146.95756937017225,147.25247391802236,38.106719470525576,30.690293099563032
285,1.0,1,67.0,1.0,0.0,150.12466422012517,150.19315688355456,36.60567245751339,30.076037129682312
286,1.0,0,63.0,1.0,0.0,134.8768324985238,135.53012244108194,31.895543701040516,25.55392538202543
287,1.0,1,61.0,0.0,0.0,160.03855397742245,158.59323059654088,41.87901807309705,34.248549653797326
288,1.0,0,48.0,0.0,0.0,150.4212621206996,150.35581507875662,39.88753836539825,32.1629515819301
289,1.0,0,18.0,0.0,2.0,159.31148905273616,156.3074638918282,44.458349127370774,35.94280997140143
290,1.0,1,52.0,1.0,1.0,161.98270580567066,163.07982302859205,42.91314138599504,35.066795372757014
291,1.0,0,39.0,1.0,1.0,148.7637925306984,148.0902446752737,39.035368910384776,31.458245123596257
292,1.0,1,48.0,1.0,0.0,166.77742470114373,163.44778734171754,45.46352377720412,37.084774705868575
293,1.0,0,28.0,1.0,0.0,151.59239757681422,152.42617556483702,40.489664563914765,32.66088332347544
294,1.0,1,49.0,1.0,1.0,163.5304533800919,160.6647912450069,43.73641137238931,35.71820428455047
295,1.0,1,17.0,0.0,2.0,145.68737840000665,145.94174072060434,34.24541404255673,28.20849259259539
296,1.0,0,39.0,1.0,1.0,142.61478945357243,143.33343011746268,35.87392773962593,28.84387306699508
297,1.0,0,28.0,0.0,0.0,155.7298860532814,155.5993533247972,42.616907996545706,34.42001958047679
298,1.0,1,31.0,0.0,0.0,156.88484438245732,156.2449870011671,40.20151296939219,32.92123080069752
299,1.0,1,40.0,0.0,0.0,166.91734619695706,166.935105162177,45.5379501047644,37.14366422430852
300,1.0,1,61.0,0.0,0.0,157.9562260167282,158.6176602343233,40.77139681740863,33.37214899693948
301,1.0,1,47.0,0.0,0.0,161.09885024906686,160.0365439001601,42.44300545163131,34.69480229337831
302,1.0,0,35.0,0.0,0.0,152.8048217126748,150.4669780422499,41.1130188754112,33.176369775797106
303,1.0,1,64.0,1.0,0.0,162.56162712936714,162.09713075865804,43.221078260301674,35.310449128521526
304,1.0,0,60.0,1.0,0.0,145.6115798783557,148.1065219354278,37.41469402486155,30.118018655763485
305,1.0,1,60.0,0.0,0.0,160.14260498797498,159.98400553934385,41.934364355305846,34.292342166656134
306,1.0,1,54.0,0.0,1.0,153.67298800542105,152.89186799998953,38.49307872628779,31.56943939622098
307,1.0,1,21.0,0.0,1.0,159.78447870152718,158.94715305762082,41.743871649748506,34.14161561512087
308,1.0,0,55.0,0.0,0.0,150.48507543377002,148.9448185591295,39.9203472667198,32.1900830925893
309,1.0,0,31.0,0.0,2.0,144.2742400220817,144.25389903958262,36.72711569258699,29.54942177809596
310,1.0,1,57.0,1.0,1.0,146.51482671918453,146.79420640005776,34.68554612722581,28.55674525218204
311,1.0,0,45.0,1.0,1.0,152.5844430807682,152.89213909238006,40.999713666204734,33.082671377877645
312,1.0,1,50.0,1.0,1.0,165.0788119741453,164.63498261162306,44.56000636922623,36.369870359488765
313,1.0,1,27.0,0.0,2.0,153.69425306682678,150.50948089708925,38.50438992916318,31.57838933789006
314,1.0,0,50.0,1.0,1.0,148.83067532822372,151.28792279796164,39.06975595281425,31.48668168716995
315,1.0,0,21.0,0.0,0.0,155.52780605476454,156.72717560349426,42.51301082507174,34.334101213760434
316,1.0,1,51.0,0.0,1.0,166.99064466643034,164.35879314302144,45.57693865235657,37.17451374849762
317,1.0,1,21.0,0.0,1.0,168.61182701430275,167.7560269578542,46.439269688458914,37.85682955147422
318,1.0,1,28.0,0.0,0.0,160.0043358159775,160.60026658254597,41.86081692339229,34.2341480706976
319,1.0,0,31.0,0.0,0.0,162.00198514906188,163.69135617737115,45.841637608772174,37.08672837970318
320,1.0,1,28.0,0.0,0.0,159.79449354702072,158.42265473499987,41.74919869522379,34.14583061743296
321,1.0,1,62.0,0.0,0.0,170.08585186812502,170.85197115538762,47.22332546176863,38.4772103822075
322,1.0,0,36.0,0.0,0.0,149.7912526308023,150.9070379675837,39.56362603126082,31.895090404252677
323,2.0,1,30.0,1.0,0.0,161.29976712248114,160.4676895554662,42.549876128979335,34.77936326703752
324,2.0,0,28.0,1.0,0.0,155.33079484545993,152.63406326493876,42.41171971488942,34.25033794449827
325,2.0,1,30.0,0.0,0.0,160.03802247762977,162.0262726692946,41.87873536044137,34.248325958598386
326,2.0,1,18.0,0.0,0.0,158.0802513581332,158.07710525018067,40.837367743687885,33.42434821470253
327,2.0,1,25.0,0.0,0.0,159.93524569874748,160.21403714990464,41.824066861035895,34.205069738530085
328,2.0,1,34.0,1.0,0.0,170.6119088273004,169.35076494718345,47.50314299324489,38.69861482630488
329,2.0,0,36.0,1.0,0.0,155.21249127619106,155.96570045211507,42.35089525768178,34.20003880790436
330,2.0,1,57.0,0.0,0.0,145.24613269323902,146.12029135194408,34.01070887938246,28.022783120050093
331,2.0,1,18.0,0.0,0.0,137.6091618502953,138.54071325468368,29.948490345901757,24.808569802312835
332,2.0,1,23.0,0.0,0.0,179.77011234536664,178.53037194088995,52.374527843280134,42.55307758643377
333,2.0,0,36.0,0.0,0.0,150.09765397589297,148.1742694890006,39.72115885650024,32.025363084988506
334,2.0,1,28.0,0.0,0.0,149.59641355545432,146.28011371644385,36.32468806141188,29.853709408861246
335,2.0,1,51.0,0.0,0.0,155.32716778612206,157.3512482836156,39.3729615883628,32.26564300762713
336,2.0,1,32.0,1.0,0.0,150.53133496008329,151.4216867058176,36.82198668089537,30.247194848519904
337,2.0,0,19.0,1.0,0.0,146.3506325218869,147.63937103248307,37.794669677062664,30.432241718489326
338,2.0,1,28.0,0.0,0.0,159.74909064922545,160.83036854706498,41.72504821767311,34.12672165371442
339,2.0,1,1.0,2.0,1.0,85.12709897732324,84.4407514803322,2.032499456023003,2.7201595022404215
340,2.0,0,4.0,2.0,1.0,92.11821134116033,90.46816440686396,9.911676782087573,7.374239515799461
341,2.0,0,12.0,2.0,1.0,110.70565305453249,109.78609501664567,19.468202084592537,15.277063373525719
342,2.0,0,36.0,0.0,3.0,148.18742319990255,145.28696555659437,38.73903506421725,31.213190136012994
343,2.0,1,34.0,0.0,0.0,150.1244580266331,151.95549891071153,36.605562780123996,30.075950347909558
344,2.0,0,19.0,0.0,0.0,159.55068197669294,156.3545494712961,44.58132749444367,36.04450764315176
345,2.0,1,23.0,0.0,0.0,174.47853206594903,173.14773078257554,49.55985748188778,40.325981509237806
346,2.0,1,26.0,0.0,0.0,159.84543627106146,160.94276075872793,41.776295888862485,34.16727115785415
347,2.0,1,42.0,0.0,0.0,161.98380113773533,162.25573156005166,42.913724009433686,35.067256371100726
348,2.0,1,27.0,0.0,0.0,161.82269729539092,160.36426465394496,42.82803047627177,34.99945172364938
349,2.0,0,24.0,0.0,0.0,155.2462944343881,155.1625364240861,42.368274773464314,34.21441089897453
350,2.0,0,15.0,0.0,2.0,130.2190431946792,129.89600238061715,29.500793416287497,23.573572786853397
351,2.0,1,60.0,1.0,1.0,160.6715799453618,160.90394542183697,42.21573401349032,34.514974724478876
352,2.0,0,40.0,1.0,1.0,150.47284203730982,150.51510292583393,39.91405760272998,32.18488181858411
353,2.0,0,20.0,1.0,0.0,149.61519688028199,149.12889062868928,39.473108935877626,31.820236768827375
354,2.0,1,25.0,1.0,0.0,164.02150516989494,162.8418190074821,43.99760913292284,35.92487591325545
355,2.0,0,36.0,0.0,0.0,149.2229708305228,148.86957115587444,39.271450298469304,31.653473992569218
356,2.0,1,25.0,0.0,0.0,165.93068126452138,165.22075620499197,45.01312833219223,36.728401205606644
357,2.0,1,42.0,0.0,0.0,156.78273135207257,156.39505748935858,40.14719752769818,32.87825393605748
358,2.0,0,42.0,0.0,0.0,157.49852516511464,155.87065100098965,43.5262340180538,35.171991991970515
359,2.0,1,0.8333,0.0,2.0,79.4653326730871,79.25983773422459,-0.9790783653791985,0.3372612260467605
360,2.0,1,26.0,1.0,1.0,153.49016774547914,154.48278674940673,38.39583390716976,31.492494842373375
361,2.0,0,22.0,1.0,1.0,147.80717880270822,148.32445966238683,38.54353665949009,31.051521599790913
362,2.0,0,35.0,0.0,0.0,147.78828575609077,148.62518064840373,38.533823010843584,31.04348884187533
363,2.0,1,28.0,0.0,0.0,155.75799429154736,154.00016605378147,39.6021246231635,32.44696729442229
364,2.0,1,19.0,0.0,0.0,156.93183034170588,157.69615455146013,40.226505500907386,32.9410060360715
365,2.0,0,44.0,1.0,0.0,154.81438831827737,154.10919682928522,42.14621507366445,34.030777346206364
366,2.0,1,54.0,1.0,0.0,153.1481700412926,152.51505956897407,38.213920234730104,31.348556414685433
367,2.0,1,52.0,0.0,0.0,160.005460794185,158.698284118623,41.86141531605586,34.234621546374164
368,2.0,1,37.0,1.0,0.0,159.30148345978347,158.22348580194978,41.48695928711887,33.938334789471156
369,2.0,0,29.0,1.0,0.0,146.50554387449563,145.02680036514604,37.874315616707264,30.49810538881617
370,2.0,0,25.0,1.0,1.0,146.3133384466501,146.41267112415352,37.77549534532139,30.41638539398389
371,2.0,0,45.0,0.0,2.0,150.43785562751773,151.74769902135716,39.89606973137158,32.17000664435278
372,2.0,1,29.0,1.0,0.0,147.32902986480374,148.49558263297536,35.118632906810504,28.89942334377262
373,2.0,0,28.0,1.0,0.0,156.07510847356102,155.47902831439697,42.7944002434761,34.56679782039159
374,2.0,1,29.0,0.0,0.0,148.8691415458251,148.73986806228123,35.93784124777931,29.547618495717636
375,2.0,1,28.0,0.0,0.0,162.36010489974785,161.98735257580614,43.113885584972266,35.22563337531476
376,2.0,1,24.0,0.0,0.0,161.36606407056726,161.12278608147278,42.585140463067695,34.80726602296602
377,2.0,0,8.0,0.0,2.0,110.86514107935105,109.31435696877232,19.550201069075086,15.344872907887352
378,2.0,1,31.0,1.0,1.0,152.33982084413407,154.7588527395831,37.78394725751812,31.008342106117034
379,2.0,0,31.0,1.0,1.0,147.16501370529178,148.65886145859872,38.21337465567701,30.778492221637666
380,2.0,0,22.0,0.0,0.0,148.7405013831847,147.84764620455817,39.02339402734431,31.448342424823426
381,2.0,0,30.0,0.0,0.0,143.16174745500166,145.1589437442102,36.155140079692366,29.076423237670774
382,2.0,0,28.0,0.0,0.0,154.05470267365487,154.1666258819619,41.755631194681165,33.707781749002926
383,2.0,1,21.0,0.0,0.0,171.00500290587715,171.6629344517039,47.71223558823253,38.86405846206951
384,2.0,1,28.0,0.0,0.0,159.85644077728728,160.00372468430535,41.782149349620894,34.17190268404347
385,2.0,1,8.0,1.0,1.0,86.74741964098114,86.58080225831101,2.8943721494580523,3.4021126435105784
386,2.0,1,18.0,0.0,0.0,161.0450361004052,162.6357372326047,42.41438090447086,34.672153240911285
387,2.0,0,48.0,0.0,2.0,151.73827090992438,152.36748704399147,40.56466370690199,32.722904298437236
388,2.0,0,28.0,0.0,0.0,146.20136091653492,144.1443353705674,37.71792335040356,30.3687758998873
389,2.0,1,32.0,0.0,0.0,147.30438715017445,149.06863079086605,35.10552507988003,28.889051830881503
390,2.0,1,17.0,0.0,0.0,136.1900260462558,137.2241353673723,29.19363087566799,24.211290423508338
391,2.0,1,29.0,1.0,0.0,166.38732593965278,167.97913072645812,45.25602443598552,36.92059172544309
392,2.0,0,24.0,1.0,0.0,157.76250149679348,158.83157354044477,43.66195449706605,35.28422682686798
393,2.0,1,25.0,0.0,0.0,163.50417473911082,162.08805549877866,43.72243337186746,35.70714425046752
394,2.0,1,18.0,0.0,0.0,159.37106082459013,155.5261634743972,41.52396852371816,33.96761819216756
395,2.0,0,18.0,0.0,1.0,150.25564166287322,150.96560536667374,39.80238645906078,32.092534720609365
396,2.0,0,34.0,0.0,1.0,152.0748986724983,153.62466007481842,40.73773710668293,32.86602834715064
397,2.0,1,54.0,0.0,0.0,158.7003129249368,157.86518302186283,41.16718772603022,33.68531688759967
398,2.0,1,8.0,0.0,2.0,111.92115789688394,110.61383523181543,16.284658455789334,13.997120326971356
399,2.0,1,42.0,1.0,1.0,163.02014776830168,162.12340578835915,43.46497221718175,35.50342919541317
400,2.0,0,34.0,1.0,1.0,149.87419916443056,149.96713909608022,39.60627206397458,31.93035678759803
401,2.0,0,27.0,1.0,0.0,142.86331786543897,143.53452017603962,36.00170584341335,28.949539908775076
402,2.0,0,30.0,1.0,0.0,141.2162300524132,141.4600922522944,35.15487406293738,28.24924747126412
403,2.0,1,23.0,0.0,0.0,162.78789255892485,159.84309417486037,43.34143221219407,35.40567868641619
404,2.0,1,21.0,0.0,0.0,161.77161206144862,159.0032026269561,42.80085747949395,34.97795120431339
405,2.0,1,18.0,0.0,0.0,145.60780994116348,145.03074901080552,34.2030903942359,28.175004183991366
406,2.0,1,40.0,1.0,0.0,158.02099492496876,156.7075915968488,40.80584836434509,33.399408638454865
407,2.0,0,29.0,1.0,0.0,152.81495822937697,153.02158643621445,41.118230452121836,33.18067951929293
408,2.0,1,18.0,0.0,0.0,163.2269027470377,159.9277983210879,43.57494826970091,35.59044728410678
409,2.0,1,36.0,0.0,0.0,158.59070494531815,158.45746773037612,41.10888560921179,33.63918558304636
410,2.0,1,28.0,0.0,0.0,161.28583795532006,162.6067393086385,42.54246699751067,34.773500822946154
411,2.0,0,38.0,0.0,0.0,141.51731147320731,142.57979159402444,35.309671708589875,28.37725827942488
412,2.0,1,35.0,0.0,0.0,163.90536695197918,162.9348365854245,43.93583348509531,35.87599619191043
413,2.0,1,38.0,1.0,0.0,162.14705924469047,163.20211135139803,43.00056342802685,35.135967695576795
414,2.0,1,34.0,1.0,0.0,151.78726629556576,154.21758658795676,37.49003526359881,30.775785477931716
415,2.0,0,34.0,0.0,0.0,152.99324021728572,154.9647975883566,41.20989214256335,33.25647968422012
416,2.0,1,16.0,0.0,0.0,132.59512268999586,132.64421300154604,27.281448239359502,22.69828396043597
417,2.0,1,26.0,0.0,0.0,164.9461994569633,165.70803405101884,44.48946779625709,36.314057010506446
418,2.0,1,47.0,0.0,0.0,158.02962617508769,158.20131568566188,40.810439454833876,33.40304131948135
419,2.0,1,21.0,1.0,0.0,155.30248002020323,155.3481735989776,39.359829797980446,32.25525253375557
420,2.0,1,21.0,1.0,0.0,168.5889320328173,168.6852381607661,46.42709150681772,37.8471936165056
421,2.0,1,24.0,0.0,0.0,159.75712310081008,161.4871980346795,41.729320798303235,34.13010231515576
422,2.0,1,24.0,0.0,0.0,160.09249160804265,160.7792652339052,41.90770830215035,34.27125067678563
423,2.0,1,34.0,0.0,0.0,164.57212935364393,164.82242925372518,44.29049433704465,36.15662009833499
424,2.0,1,30.0,0.0,0.0,159.0622062995341,159.5898405648363,41.359684201879844,33.83762891394533
425,2.0,1,52.0,0.0,0.0,162.35061385773844,159.90361011778307,43.108837158371514,35.221638829014495
426,2.0,1,30.0,0.0,0.0,160.92382457848424,161.06002210999625,42.34990669068311,34.621138290607846
427,2.0,1,0.6667,1.0,1.0,59.94843988101584,58.74956973406889,-11.360404318608596,-7.876919241996703
428,2.0,0,24.0,0.0,2.0,146.94126726043237,144.2758782544016,38.098337923101475,30.68336193045594
429,2.0,1,44.0,0.0,0.0,160.94485846706542,160.15447649311395,42.36109492929012,34.629990937317096
430,2.0,0,6.0,0.0,1.0,85.73931306426903,87.768081861785,6.6320375651768755,4.662122901474926
431,2.0,1,28.0,0.0,1.0,158.33266197645074,160.7203156857452,40.97162871087806,33.53058163992034
432,2.0,1,62.0,0.0,0.0,149.77577587754806,148.83398997303064,36.42009355188727,29.92919860166164
433,2.0,1,30.0,0.0,0.0,161.0991599800123,160.86963597527892,42.443170202134205,34.69493265152033
434,2.0,0,7.0,0.0,2.0,122.3364989155199,121.76679823358975,25.448071421861126,20.222150899455738
435,2.0,1,43.0,1.0,1.0,160.13590807741113,160.46391464317972,41.93080216883571,34.28952360160401
436,2.0,0,45.0,1.0,1.0,149.9230550069736,151.56419997232817,39.631390749086684,31.951128829495584
437,2.0,0,24.0,1.0,2.0,147.54755223251507,146.28487678970984,38.410052561704404,30.94113615328022
438,2.0,0,24.0,1.0,2.0,152.94054138184626,154.14550149342128,41.18279762562789,33.23407371677137
439,2.0,1,49.0,1.0,2.0,163.37128547369963,163.6593515981028,43.65174759239343,35.65121442495776
440,2.0,0,48.0,1.0,2.0,150.65399750783396,149.0661674740198,40.00719666212543,32.26190370231036
441,2.0,0,55.0,0.0,0.0,149.53975251070082,148.24355018389608,39.43432005691559,31.78816008108028
442,2.0,1,24.0,2.0,0.0,162.25854096641115,161.96354062551606,43.05986221617614,35.1828876121259
443,2.0,1,32.0,2.0,0.0,161.69294518447037,161.60231691495824,42.759013395994884,34.94484224935622
444,2.0,1,21.0,2.0,0.0,160.06047398377672,160.4822508117847,41.890677650945065,34.257775245697275
445,2.0,0,18.0,1.0,1.0,157.20170574197454,158.3028022887717,43.37362763083523,35.04579325764224
446,2.0,0,20.0,2.0,1.0,154.5831511780662,154.79716369210686,42.027327083838664,33.932462235572366
447,2.0,1,23.0,2.0,1.0,160.40277469936734,160.40427083610356,42.07275249966349,34.401841203437435
448,2.0,1,36.0,0.0,0.0,163.30880253069273,163.67591179097087,43.61851198441103,35.62491689002219
449,2.0,0,54.0,1.0,3.0,160.26647037712704,161.23642700743784,44.94934209620927,36.34883944605741
450,2.0,1,50.0,0.0,0.0,163.72883550658273,166.53215955481005,43.8419337800972,35.80169844553145
451,2.0,1,44.0,1.0,0.0,149.72309449021736,147.5013003708964,36.392071537349665,29.907026300596534
452,2.0,0,29.0,1.0,0.0,140.26266110105936,141.8953232706437,34.664607249901984,27.84381849534837
453,2.0,1,21.0,0.0,0.0,155.41762920466738,155.24376227987273,39.42107936418478,32.30371599523038
454,2.0,1,42.0,0.0,0.0,156.14798513684715,156.2795576815105,39.809566562152746,32.611104855575405
455,2.0,1,63.0,1.0,0.0,161.5741574587716,161.35271984099307,42.69582843551681,34.894847415307915
456,2.0,0,60.0,1.0,0.0,145.80225511081952,147.28786121998778,37.512727563403345,30.199088057321223
457,2.0,1,33.0,0.0,0.0,149.914280593381,150.3654926493893,36.493766273075,29.987491832231058
458,2.0,0,17.0,0.0,0.0,149.96200502974762,150.6171982090149,39.65141646773656,31.967689213328068
459,2.0,1,42.0,1.0,0.0,164.27234973476868,162.1035089591972,44.13103709296207,36.03045022507099
460,2.0,0,24.0,2.0,1.0,152.35582108572083,153.32346066023635,40.88217022402099,32.985468148690835
461,2.0,1,47.0,0.0,0.0,159.1705836636615,158.72138601675465,41.41733173599016,33.88324228268581
462,2.0,1,24.0,2.0,0.0,165.6522365378143,163.84470938224086,44.86501943500761,36.61121066406326
463,2.0,1,22.0,2.0,0.0,163.01562229987078,164.51541431767822,43.46256505312276,35.50152453698266
464,2.0,1,32.0,0.0,0.0,151.43353998186643,150.51837932832248,37.301882969077894,30.626910766778803
465,2.0,0,23.0,0.0,0.0,146.10395550610724,146.06816582503257,37.66784344787004,30.32736203490954
466,2.0,1,34.0,1.0,0.0,165.29305819979535,163.93266002613208,44.673967127550725,36.4600413298802
467,2.0,0,24.0,1.0,0.0,146.91144537994157,147.55288920000345,38.08300533673088,30.670682559498967
468,2.0,0,22.0,0.0,0.0,149.25925242677084,151.3138129002068,39.29010407546058,31.668899841314136
469,2.0,0,28.0,0.0,0.0,151.5716711930357,152.47796119402187,40.47900832546823,32.65207108547437
470,2.0,1,35.0,0.0,0.0,156.48844657529094,157.04094616771312,39.99066307196327,32.75439670677228
471,2.0,0,45.0,0.0,0.0,146.66018028114846,150.22169890277394,37.95382019596321,30.563852160352237
472,2.0,1,57.0,0.0,0.0,163.07217667781376,164.5554345092167,43.492647169049874,35.52532688460175
473,2.0,1,28.0,0.0,0.0,154.97521727115216,155.7205654221219,39.18575386763413,32.11751568651185
474,2.0,1,31.0,0.0,0.0,161.9928456783032,160.72630918408157,42.91853493526767,35.07106299591886
475,2.0,0,26.0,1.0,1.0,152.4100332547313,154.32704004205755,40.9100428044891,33.00851754027692
476,2.0,1,30.0,1.0,1.0,165.89593632880676,165.6976978675073,44.994646983407854,36.71377791616446
477,2.0,1,28.0,0.0,0.0,162.77475151599234,162.51710812469207,43.33444229574061,35.40014794444122
478,2.0,0,1.0,1.0,2.0,67.68838921997956,67.60490830040104,-2.6486430745606415,-3.0125896173556317
479,2.0,0,3.0,1.0,2.0,86.78807158085164,82.9087689404353,7.171245028715492,5.108023631314471
480,2.0,1,25.0,1.0,2.0,156.54861856711207,155.91930846973415,40.02266945059153,32.77972161915491
481,2.0,0,22.0,1.0,2.0,155.91065975846317,156.5301813981479,42.70985077555947,34.49687914900645
482,2.0,0,17.0,0.0,0.0,125.69755007576616,127.65924717200232,27.176118290882343,21.65116924990058
483,2.0,0,28.0,0.0,0.0,144.92816892691846,142.74179309841813,37.06332592643622,29.827452775050368
484,2.0,0,34.0,0.0,0.0,153.95388133429165,154.38728337601975,41.70379503048414,33.66491553328727
485,2.0,1,36.0,0.0,0.0,163.17358594850086,163.17024369091013,43.546588270479184,35.568007554082854
486,2.0,1,24.0,0.0,0.0,166.40648093866042,166.38968665560566,45.26621326524491,36.9286535937123
487,2.0,1,61.0,0.0,0.0,169.25311216986472,169.1342049343715,46.780378813757835,38.12673071122253
488,2.0,1,50.0,1.0,0.0,161.65754663029495,161.83227404130045,42.74018437781646,34.92994386796926
489,2.0,0,42.0,1.0,0.0,156.74893426002538,157.57883883087453,43.1408402365169,34.85328837586113
490,2.0,0,57.0,0.0,0.0,146.70100762942965,145.57683304611365,37.97481112052938,30.581210726798325
491,2.0,1,28.0,0.0,0.0,160.36039200885938,157.81122543735884,42.05020851535074,34.38400337073206
492,2.0,1,1.0,0.0,2.0,71.34436778722649,70.28095352469992,-5.298740538709313,-3.0806532882043407
493,2.0,1,31.0,1.0,1.0,160.38508261639691,160.89951392451945,42.063341817232406,34.39439504057109
494,2.0,0,24.0,1.0,1.0,156.38278329602147,157.38930107770966,42.95258781286451,34.69761194558736
495,2.0,1,28.0,0.0,0.0,162.16865250947998,161.18535913870423,43.01204920717021,35.14505576998316
496,2.0,1,30.0,0.0,0.0,150.0140538836417,152.95886265390743,36.54683717214985,30.029483957761663
497,2.0,1,40.0,0.0,0.0,156.64973396523237,157.27992502929135,40.07645423682573,32.82227860489578
498,2.0,1,32.0,0.0,0.0,161.43402841392967,160.760946805744,42.62129170953706,34.835870544583194
499,2.0,1,30.0,0.0,0.0,165.2779312449813,166.19822501076052,44.66592087499005,36.453674766406266
500,2.0,1,46.0,0.0,0.0,159.13168603363633,158.31583360361415,41.39664150725337,33.866871226277915
501,2.0,0,13.0,0.0,1.0,118.59743715938089,117.0629185555706,23.525674632072434,18.632413758240173
502,2.0,0,41.0,0.0,1.0,147.92019771182265,147.58024683547922,38.60164406777514,31.099573857067455
503,2.0,1,19.0,0.0,0.0,149.18404671409277,145.4162612732597,36.10534399685786,29.68015434094814
504,2.0,1,39.0,0.0,0.0,168.65591804338786,168.27695230756746,46.462722363504184,37.87538638189725
505,2.0,1,48.0,0.0,0.0,162.42278225765733,163.05269368405956,43.147224605136884,35.252012734704266
506,2.0,1,70.0,0.0,0.0,163.9747023081199,164.25818247775965,43.972713993680806,35.90517773910771
507,2.0,1,27.0,0.0,0.0,159.19866398242974,158.74107076670697,41.432268075760504,33.895060598665715
508,2.0,1,54.0,0.0,0.0,153.39559425758608,154.26644166015458,38.345528860418135,31.45269118585273
509,2.0,1,39.0,0.0,0.0,161.19445462643714,161.47701075113343,42.493858843849544,34.735039825941556
510,2.0,1,16.0,0.0,0.0,155.87868116922328,154.02515641157845,39.66631977086345,32.49776143485828
511,2.0,1,62.0,0.0,0.0,158.4438259587278,159.13165725534287,41.03075848868501,33.577367827747395
512,2.0,1,32.5,1.0,0.0,159.14902378251932,159.7228746478863,41.405863714106026,33.87416825863608
513,2.0,0,14.0,1.0,0.0,130.7521918732973,130.50489986234305,29.774905847453624,23.80025164681008
514,2.0,1,2.0,1.0,1.0,77.20021211368515,76.24402974998827,-2.1839297267632145,-0.6160723427251041
515,2.0,1,3.0,1.0,1.0,86.00387266052817,84.38003938554078,2.4988684364511577,3.0891719951717898
516,2.0,1,36.5,0.0,2.0,166.16602671224476,168.22082524146327,45.13831208098126,36.82745231996833
517,2.0,1,26.0,0.0,0.0,157.42073426171655,155.1966234163374,40.48656077750881,33.146773679173634
518,2.0,1,19.0,1.0,1.0,146.19347612579793,147.3117926997979,34.514614960530814,28.42149668594189
519,2.0,1,28.0,0.0,0.0,159.74607276386504,159.55667592133756,41.723442959502684,34.1254514999432
520,2.0,1,20.0,0.0,0.0,146.02430457142748,145.44261145526457,34.42463009118483,28.350296536796076
521,2.0,0,29.0,0.0,0.0,144.84468774143656,144.90272715396554,37.02040500845067,29.791959073740035
522,2.0,1,39.0,0.0,0.0,151.586459228263,153.8019974140479,37.383222993756924,30.691270718965914
523,2.0,1,22.0,0.0,0.0,163.3733958342301,163.8486939865448,43.652870124590486,35.652102623834224
524,2.0,1,28.0,0.0,0.0,158.76654701825584,158.94636557529492,41.202418626731834,33.71319318950162
525,2.0,1,23.0,0.0,0.0,172.62237466781914,171.7979405957699,48.57253971692508,39.54477048308887
526,2.0,1,29.0,0.0,0.0,153.87680111854306,154.7104302708757,38.60148995667184,31.655219325986135
527,2.0,1,28.0,0.0,0.0,147.50554402045492,148.86550316668726,35.2125234151356,28.973713813322778
528,2.0,1,28.0,0.0,0.0,156.47167826922134,154.6758792005827,39.98174376022412,32.74733933889787
529,2.0,0,50.0,0.0,1.0,153.589892312457,153.99371281441387,41.51665414522211,33.51015829611268
530,2.0,1,19.0,0.0,0.0,162.40847683739003,161.10563693739482,43.13961533903725,35.24599193492846
531,2.0,1,28.0,0.0,0.0,153.40488734695413,154.70482513307354,38.35047199306071,31.45660241875174
532,2.0,1,41.0,0.0,0.0,165.9784860926737,166.32315081028818,45.03855643227325,36.74852108277513
533,2.0,0,21.0,0.0,1.0,156.27360919280326,156.92358877845362,42.89645716853638,34.651194384695266
534,2.0,0,19.0,0.0,0.0,144.14203765840708,142.48795425835286,36.65914532565916,29.493213290139064
535,2.0,1,43.0,0.0,1.0,148.03880968077453,148.4477075218322,35.496175362114116,29.198152222548206
